design_index,design_id,source_time_index,day,grid_nx,grid_ny,dx_km,operator_floor_relative,regularized_equation,reported_action,direct_action_qr,direct_action_svd,direct_qr_svd_relative_difference,direct_condition_number,direct_full_column_rank,direct_numerical_success,tangent_action,direct_tangent_lower_bound_valid,regularized_ritz_physical_action,regularized_ritz_regularizer_action,regularized_ritz_operator_action,regularized_ritz_identity_relative_error,regularized_ritz_cholesky_spectral_relative_difference,regularized_ritz_coefficient_relative_difference,regularized_ritz_condition_number,regularized_ritz_success,fv_physical_action,fv_iterations,fv_converged,fv_native_relative_residual,fv_stabilized_relative_residual,fv_unregularized_relative_residual_diagnostic,fv_weighted_mean_potential,fv_condition_proxy,fv_regularized_solve_success,underflow_cell_fraction,underflow_log10_probability_mass,compatibility_relative_residual,production_run,scientific_ranking_performed,final_test_accessed,direct_grid_relative_action_change,regularized_ritz_grid_relative_action_change,fv_grid_relative_action_change,regularization_bias_relative_to_unregularized_ritz,fv_regularized_ritz_relative_action_difference,regularized_ritz_floor_ladder_maximum_relative_change,fv_floor_ladder_maximum_relative_change,direct_reference_valid,regularized_grid_valid,regularization_bias_valid,fv_ritz_agreement_valid,floor_ladder_valid,combined_floor_case_valid
241,design_000241,48,12.0,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2839164.731107072,2839164.731102673,1.549435343781858e-12,2681499.3720974936,True,True,1497464.34896625,True,2809897.7231513793,1466.464122983215,2811364.1872743624,1.1594474404664051e-15,3.229889298442129e-14,2.02144794862149e-10,13387555.829591,True,2908782.27714382,608,True,1.0006984653509315e-08,9.991680596727558e-09,4.683838868306485e-06,-2.3433409407924927e-09,5000001.0,True,0.14872081603979842,-322.26780487618163,3.2401697531416393e-15,False,False,False,7.68895193357611e-12,7.742582547025226e-07,0.0009083600043891271,0.010308316257606039,0.033995172058576086,0.007222839636860216,0.0010151728032391468,True,True,True,True,True,True
241,design_000241,48,12.0,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2839164.731107072,2839164.731102673,1.549435343781858e-12,2681499.3720974936,True,True,1497464.34896625,True,2804813.770735517,2449.2721758222624,2807263.0429113396,8.293866306607557e-16,7.630357002078895e-15,1.3945179846420446e-11,1435188.7413647634,True,2908476.9164140355,635,True,9.558350555150258e-09,9.557715676578653e-09,3.7846837029936915e-05,9.280558181356407e-11,500001.00000000006,True,0.14872081603979842,-322.26780487618163,3.2401697531416393e-15,False,False,False,7.68895193357611e-12,1.8641161109471839e-06,0.0009054395813556937,0.012098966993775103,0.03564172886966843,0.007222839636860216,0.0010151728032391468,True,True,True,True,True,True
241,design_000241,48,12.0,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2839164.731107072,2839164.731102673,1.549435343781858e-12,2681499.3720974936,True,True,1497464.34896625,True,2789602.282501078,7176.156698827761,2796778.439199906,1.6649916946619278e-16,4.162479236654802e-15,2.2835385352196357e-12,164637.40033144574,True,2905829.3604855197,669,True,9.655057875723834e-09,9.646782022125608e-09,0.00030907963329409303,-1.6240976817373712e-10,50000.99999999999,True,0.14872081603979842,-322.26780487618163,3.2401697531416393e-15,False,False,False,7.68895193357611e-12,5.047494009863058e-06,0.0008859357862738705,0.017456700579211528,0.03999790199828587,0.007222839636860216,0.0010151728032391468,True,True,True,True,True,True
56,design_000056,50,12.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226810666,1429859.8226809711,6.676218352585968e-14,1394938.5442958723,True,True,523599.4764401368,True,1411731.3193085822,1466.694246771745,1413198.013555354,2.636070998351992e-15,1.2751993454527762e-13,1.6315950790215953e-10,7521500.519711614,True,1476328.6759473074,271,True,8.763152441945908e-09,8.770250468064498e-09,7.89334799870338e-06,7.026478164738768e-10,5000001.0,True,0.1319907895250361,-322.98791123147595,4.68874901401926e-16,False,False,False,1.1080731284636304e-11,1.936459729312918e-06,0.0008316406374219714,0.012676606010229937,0.044548804986227625,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
56,design_000056,50,12.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226810666,1429859.8226809711,6.676218352585968e-14,1394938.5442958723,True,True,523599.4764401368,True,1405545.3242454217,2685.0038801571886,1408230.3281255788,1.653356265688283e-15,1.950960393512139e-14,3.981044205859755e-11,831992.2905248394,True,1476142.448519214,289,True,8.391352453825387e-09,8.389492576285455e-09,5.961282545429893e-05,1.0263395072090335e-10,500001.00000000006,True,0.1319907895250361,-322.98791123147595,4.68874901401926e-16,False,False,False,1.1080731284636304e-11,2.772243945466874e-06,0.0008318683731543204,0.01700208757549278,0.04861486082466778,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
56,design_000056,50,12.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226810666,1429859.8226809711,6.676218352585968e-14,1394938.5442958723,True,True,523599.4764401368,True,1394284.0633043225,5648.100825012541,1399932.164129335,3.3263132260222735e-16,3.3263132260222636e-15,1.0433728993006619e-12,99861.75885994933,True,1474479.4237519226,305,True,7.81423459175864e-09,7.811559515933467e-09,0.00044908651489509,-7.105427357601002e-11,50000.99999999999,True,0.1319907895250361,-322.98791123147595,4.68874901401926e-16,False,False,False,1.1080731284636304e-11,8.352028012937345e-06,0.0008323891040082425,0.024872448075849454,0.05516815663613633,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
56,design_000056,50,12.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226969105,1429859.8226954767,1.0027354296285083e-12,1394938.5442949212,True,True,523599.4764401701,True,1411734.0530747245,1465.847520955437,1413199.9005956799,4.613118087229137e-15,5.0414790524715885e-14,1.738256121232604e-10,7530895.498526885,True,1477557.4727858026,602,True,9.84075885502677e-09,9.841574664269222e-09,7.913701132626623e-06,1.4500872158369388e-10,5000001.0,True,0.13247026945657084,-322.1871257162549,1.0649706133995415e-16,False,False,False,1.1080731284636304e-11,1.936459729312918e-06,0.0008316406374219714,0.012676606010229937,0.044548804986227625,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
56,design_000056,50,12.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226969105,1429859.8226954767,1.0027354296285083e-12,1394938.5442949212,True,True,523599.4764401701,True,1405549.220770739,2684.562034943139,1408233.7828056822,1.3226817677388268e-15,8.266761048367609e-15,2.2104947799652694e-11,832992.5109683047,True,1477371.4270848078,633,True,9.388664102452616e-09,9.389960229991836e-09,5.979377235909531e-05,2.552153499873012e-10,500001.00000000006,True,0.13247026945657084,-322.1871257162549,1.0649706133995415e-16,False,False,False,1.1080731284636304e-11,2.772243945466874e-06,0.0008318683731543204,0.01700208757549278,0.04861486082466778,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
56,design_000056,50,12.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1429859.8226969105,1429859.8226954767,1.0027354296285083e-12,1394938.5442949212,True,True,523599.4764401701,True,1394295.7085011383,5643.717036997285,1399939.4255381355,3.3262959726185247e-16,4.15786996577314e-15,1.1781851329117631e-12,99981.59009110984,True,1475707.7868343836,666,True,9.58279517754182e-09,9.586142622417182e-09,0.0004519734962535996,2.6101569885064895e-10,50000.99999999999,True,0.13247026945657084,-322.1871257162549,1.0649706133995415e-16,False,False,False,1.1080731284636304e-11,8.352028012937345e-06,0.0008323891040082425,0.024872448075849454,0.05516815663613633,0.012352428940568467,0.0012518538097415083,True,True,True,True,True,True
88,design_000088,50,12.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.388722687,2590021.3887230027,1.2189797125587082e-13,1214517.5482746519,True,True,1255736.3645411287,True,2573405.018791301,1994.9793153000346,2575399.998106601,1.2656787347792985e-15,3.453494833469114e-14,1.6198990237280602e-10,10020940.223995795,True,2666327.8478925116,264,True,8.899044549788416e-09,8.889020554765457e-09,8.852856903940538e-06,9.173896210591518e-09,5000001.0,True,0.1319907895250361,-322.9891375512088,4.2706292141328513e-16,False,False,False,2.1182918839731605e-12,1.577746398087552e-07,0.0005226924964171202,0.006415690629907053,0.03535511751681725,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
88,design_000088,50,12.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.388722687,2590021.3887230027,1.2189797125587082e-13,1214517.5482746519,True,True,1255736.3645411287,True,2562880.169197213,4708.112974957793,2567588.2821721705,0.0,1.178848800844195e-14,1.985608857116636e-11,1130374.0893988896,True,2666055.6012315415,271,True,6.861208411159906e-09,6.858471794808131e-09,6.81878277608401e-05,-9.473903143468005e-11,500001.00000000006,True,0.1319907895250361,-322.9891375512088,4.2706292141328513e-16,False,False,False,2.1182918839731605e-12,2.90438451413726e-07,0.0005222365113551665,0.010479436196175997,0.039201960212250905,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
88,design_000088,50,12.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.388722687,2590021.3887230027,1.2189797125587082e-13,1214517.5482746519,True,True,1255736.3645411287,True,2548867.467822977,6024.868382008147,2554892.336204985,1.8226258723662245e-16,2.1871510468394697e-15,3.3965120558415875e-12,135050.63499571147,True,2663822.275545548,290,True,9.914252357998119e-09,9.9142844305186e-09,0.0004945446668022767,-6.315935428978671e-11,50000.99999999999,True,0.1319907895250361,-322.9891375512088,4.2706292141328513e-16,False,False,False,2.1182918839731605e-12,3.3759162006449557e-07,0.0005180404609779647,0.015889745760633803,0.0436500908106931,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
88,design_000088,50,12.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.3887281734,2590021.3887284915,1.227969238459931e-13,1214517.5482747317,True,True,1255736.3645411597,True,2573404.6127732513,1995.125334069784,2575399.738107321,1.518814635066935e-14,8.85975203789051e-15,2.086336692173972e-10,10019681.861312153,True,2667722.246293174,586,True,9.960508360679337e-09,9.96091728537655e-09,9.016462669043173e-06,2.3201395453391035e-10,5000001.0,True,0.13247026945657084,-322.174280986412,5.1268548840428964e-17,False,False,False,2.1182918839731605e-12,1.577746398087552e-07,0.0005226924964171202,0.006415690629907053,0.03535511751681725,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
88,design_000088,50,12.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.3887281734,2590021.3887284915,1.227969238459931e-13,1214517.5482747317,True,True,1255736.3645411597,True,2562879.4248382654,4708.243632585703,2567587.668470851,2.1763367678973165e-15,4.171312138469866e-15,1.2033493170966393e-11,1130236.9929156376,True,2667448.6403036728,622,True,9.90039156711496e-09,9.903587863248683e-09,6.934949277800184e-05,1.6240976817373725e-10,500001.00000000006,True,0.13247026945657084,-322.174280986412,5.1268548840428964e-17,False,False,False,2.1182918839731605e-12,2.90438451413726e-07,0.0005222365113551665,0.010479436196175997,0.039201960212250905,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
88,design_000088,50,12.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2590021.3887281734,2590021.3887284915,1.227969238459931e-13,1214517.5482747317,True,True,1255736.3645411597,True,2548866.607346679,6024.942674380756,2554891.55002106,0.0,1.8226264332194481e-16,1.3623920769695839e-12,135034.2198940223,True,2665202.958514777,663,True,9.37740433694319e-09,9.37865598371473e-09,0.0005036484073750163,4.640279090678207e-11,50000.99999999999,True,0.13247026945657084,-322.174280986412,5.1268548840428964e-17,False,False,False,2.1182918839731605e-12,3.3759162006449557e-07,0.0005180404609779647,0.015889745760633803,0.0436500908106931,0.00953523021788967,0.0009443590995643064,True,True,True,True,True,True
138,design_000138,50,12.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.971366818,2292257.971368267,6.321879754383327e-13,1497051.3088383533,True,True,1220469.3411116535,True,2256868.2580880723,1533.0965301606327,2258401.3546182327,5.773338745991308e-15,1.422715619547858e-14,2.6689202331180964e-10,10983354.641691517,True,2379861.544076244,266,True,9.098907000913443e-09,9.09768506432091e-09,6.795999132268137e-06,-3.710612064524966e-10,5000001.0,True,0.13210787183389924,-323.25040348887046,8.423434596656248e-16,False,False,False,7.478385584721084e-12,3.577943654531331e-07,0.0004585566934717944,0.015438448133953581,0.052115376719359036,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
138,design_000138,50,12.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.971366818,2292257.971368267,6.321879754383327e-13,1497051.3088383533,True,True,1220469.3411116535,True,2250043.8005717113,3262.4521562403766,2253306.252727952,2.0665690105106183e-16,2.066569010510614e-15,1.762937733944806e-11,1248353.5170144371,True,2379641.236596727,273,True,9.057330739189294e-09,9.056971860765433e-09,5.1022105830825156e-05,-1.5789838572446664e-11,500001.00000000006,True,0.13210787183389924,-323.25040348887046,8.423434596656248e-16,False,False,False,7.478385584721084e-12,8.679884601234047e-07,0.00045855711423475084,0.018415125315504745,0.054893677034167206,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
138,design_000138,50,12.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.971366818,2292257.971368267,6.321879754383327e-13,1497051.3088383533,True,True,1220469.3411116535,True,2230323.31663894,9377.616789568665,2239700.9334285087,2.0791226201567468e-16,3.326596192250795e-15,2.6738674370284145e-12,148324.57711434065,True,2377761.4446279043,285,True,9.502428067480515e-09,9.501826130346855e-09,0.00037631603854640854,1.6105635343895597e-09,50000.99999999999,True,0.13210787183389924,-323.25040348887046,8.423434596656248e-16,False,False,False,7.478385584721084e-12,2.3458395421214308e-06,0.00045748726514230185,0.027016777136444632,0.062434035693339635,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
138,design_000138,50,12.5,511,273,7.142857142857143,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.9713839605,2292257.971384532,2.4925920496700847e-13,1497051.3088386906,True,True,1220469.3411116942,True,2256869.0655831075,1532.9319203597395,2258401.9975034674,1.154667420506183e-14,3.8557644220474326e-14,7.141240910848375e-11,10987774.450530173,True,2380953.346169974,579,True,9.995781892388106e-09,9.995948059619007e-09,6.839737403229939e-06,-5.220313977012981e-11,5000001.0,True,0.13252761589356502,-322.2335309248388,1.3583845077226236e-15,False,False,False,7.478385584721084e-12,3.577943654531331e-07,0.0004585566934717944,0.015438448133953581,0.052115376719359036,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
138,design_000138,50,12.5,511,273,7.142857142857143,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.9713839605,2292257.971384532,2.4925920496700847e-13,1497051.3088386906,True,True,1220469.3411116942,True,2250045.75358546,3261.8666864910897,2253307.6202719514,4.1331355125984834e-16,4.339792288228391e-15,1.1601901918292212e-11,1248836.4481057334,True,2380732.9386228253,611,True,9.982872821048464e-09,9.98235838296369e-09,5.1374927347100606e-05,3.7122232725425644e-10,500001.00000000006,True,0.13252761589356502,-322.2335309248388,1.3583845077226236e-15,False,False,False,7.478385584721084e-12,8.679884601234047e-07,0.00045855711423475084,0.018415125315504745,0.054893677034167206,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
138,design_000138,50,12.5,511,273,7.142857142857143,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],2292257.9713839605,2292257.971384532,2.4925920496700847e-13,1497051.3088386906,True,True,1220469.3411116942,True,2230328.5486318413,9376.313255417948,2239704.8618872594,0.0,2.0791189733604252e-16,2.219614023934978e-12,148383.3077003689,True,2378849.738088767,644,True,9.137904579237616e-09,9.137537235598542e-09,0.0003800389386626417,1.0440627954025962e-10,50000.99999999999,True,0.13252761589356502,-322.2335309248388,1.3583845077226236e-15,False,False,False,7.478385584721084e-12,2.3458395421214308e-06,0.00045748726514230185,0.027016777136444632,0.062434035693339635,0.011759883351677264,0.0008835150359376131,True,True,True,True,True,True
192,design_000192,50,12.5,219,117,16.666666666666668,2e-07,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1305840.6786176374,1305840.678617689,3.958247260751162e-14,1570844.6392483527,True,True,608510.6856154578,True,1286733.1404138799,1717.4405563481712,1288450.580970228,1.8070591693050707e-16,7.770354428011744e-15,1.0004051964952028e-10,14409992.540621644,True,1372306.2699053453,255,True,9.556913660557666e-09,9.556683066303865e-09,4.046767817562702e-06,-2.3684757858670004e-11,5000001.0,True,0.1319517620887484,-323.0814379664713,2.189560441005742e-15,False,False,False,4.655398017036798e-12,1.1713061794542962e-05,0.0005241827620874041,0.014643907251225509,0.06285963884253674,0.017097635624481553,0.0005506703207322682,True,True,True,True,True,True
192,design_000192,50,12.5,219,117,16.666666666666668,2e-06,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1305840.6786176374,1305840.678617689,3.958247260751162e-14,1570844.6392483527,True,True,608510.6856154578,True,1278376.5913909462,3850.631673770521,1282227.2230647167,1.089497896156202e-15,9.442315100020416e-15,2.124296103053709e-11,1562370.9859258938,True,1372232.8181163026,266,True,9.979256008406587e-09,9.978510522829324e-09,3.27000160637479e-05,-2.5263741715914673e-10,500001.00000000006,True,0.1319517620887484,-323.0814379664713,2.189560441005742e-15,False,False,False,4.655398017036798e-12,2.441311341409814e-05,0.0005238690874024905,0.021055628625812187,0.06890749168690424,0.017097635624481553,0.0005506703207322682,True,True,True,True,True,True
192,design_000192,50,12.5,219,117,16.666666666666668,2e-05,-div((q + epsilon * max(q)) grad(psi_epsilon)) = -q h,E_q[|grad(psi_epsilon)|^2],1305840.6786176374,1305840.678617689,3.958247260751162e-14,1570844.6392483527,True,True,608510.6856154578,True,1264761.990743088,6026.378944077796,1270788.3696871658,5.496524422343892e-16,3.6643496148959285e-16,2.1358996609064543e-12,180722.8886307841,True,1371555.6188553772,286,True,9.687624780620414e-09,9.688265664003789e-09,0.0002610255091088125,1.9737298215558336e-10,50000.99999999999,True,0.1319517620887484,-323.0814379664713,2.189560441005742e-15,False,False,False,4.655398017036798e-12,3.45982932691099e-05,0.0005205119945386973,0.031491166685406906,0.07837501173872138,0.017097635624481553,0.0005506703207322682,True,True,True,True,True,True
